climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime2,diffSeTime3,diffSeTime4,diffSeTime5,diffSeTime6,diffSeTime7,diffSeTime8,diffSeTime9,diffSeTime10,diffSeTime11,diffSeTime12,diffSeTime13,diffSeTime14,alpha,Se,class
-227,-17,0.31,0.16,0.76,0.4,-19,1,-0.009,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.02,P
-128,-25,0.06,0.11,0.66,0.9,-18,3,-0.019,0,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,P
-89,-27,-0.16,0.11,0.62,0.9,-18,3,-0.018,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.021,0.021,0.02,0,0,0,0,0,0,-0.001,0,0.001,0,-0.001,0,0.001,0,0.6,0.02,P
-93,-28,-0.19,0.21,0.66,0.7,-18,-6,0.006,-1.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.6,0.021,P
-131,-30,-0.12,0.06,0.66,0.6,-18,1,0.011,2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0.6,0.02,P
191,-29,0.28,0.07,0.35,1.2,-18,7,0.003,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
234,-27,0.3,0.07,0.31,1.4,-18,7,0.003,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
-198,-4,-0.28,0.25,0.78,1.7,-17,-14,-0.008,0,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,P
-401,-14,-0.35,-0.08,0.89,1.1,-18,2,0.003,5.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,P
-11,-30,-0.02,0.08,0.53,0.1,-19,8,0.008,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
228,-22,-0.12,0.11,0.33,0.2,-19,4,-0.011,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
298,-10,-0.3,0.15,0.29,-0.5,-19,-1,-0.004,0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,P
229,14,0.04,0.21,0.36,-1.4,-20,-3,0.011,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
-130,22,-0.06,0.23,0.7,-0.8,-20,-7,-0.005,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
-262,13,-0.02,0.21,0.81,-1,-20,-5,0.006,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
-269,-4,0.24,0.14,0.79,-0.7,-20,3,0.009,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,P
-330,-19,0.19,0.11,0.86,0.4,-19,-4,-0.009,1.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,P
-319,-32,-0.06,0.11,0.82,0.6,-18,5,-0.017,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,P
-148,-44,-0.08,-0.04,0.62,0,-19,15,0.021,1.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,P
151,-43,0.25,0.05,0.36,0.2,-19,15,0.003,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,P
251,-41,0.27,0.03,0.28,0.4,-19,12,0.003,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.5,0.018,P
350,-37,0.28,0.11,0.19,0.7,-18,12,0.001,-0.7,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
422,-27,0.15,0.13,0.16,1,-18,2,-0.02,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,P
366,-10,-0.37,0.21,0.26,0.7,-18,-13,-0.018,0.6,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,P
258,-4,-0.56,0.24,0.36,0.2,-19,-10,-0.015,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0.6,0.022,P
150,1,-0.66,0.24,0.45,-0.8,-20,-8,-0.006,-0.1,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0.001,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.021,P
111,3,-0.58,0.21,0.47,-1.3,-20,-4,0.01,0.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0,0,0,0,0,0,-0.001,0,0,0,0.001,0,0,0,0.6,0.021,N
-80,4,0.02,0.24,0.65,-2.3,-21,-5,0.029,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
-124,2,0.3,0.24,0.69,-2.1,-21,-6,0.027,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.021,P
-279,-7,0.5,0.26,0.86,-0.7,-20,-15,-0.015,1,0.021,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,P
-362,-24,0.3,0.1,0.83,0.3,-19,14,-0.003,-2.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,P
-187,-32,0.25,0.13,0.68,0.8,-18,11,-0.009,-0.9,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
-158,-35,-0.09,0.12,0.68,0.9,-18,3,-0.024,0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0.018,0.019,0.019,0.02,0,0,0,0,0,0,0,0,-0.003,0,-0.001,0,-0.002,0,0.5,0.02,P
505,-27,0.22,-0.06,0.01,0.7,-18,20,0.018,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0.5,0.016,P
711,-8,0.4,0.16,-0.13,1.3,-18,8,-0.004,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,P
519,28,-0.06,0.23,0.12,2,-17,-11,-0.019,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
28,45,-0.35,0.32,0.6,1.1,-18,-20,-0.002,-0.1,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,P
-518,14,-0.03,0.12,1.03,-0.3,-19,-5,0.009,0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.02,P
-382,-2,0.07,0.12,0.88,-0.2,-19,5,-0.006,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
-126,-19,-0.27,0.07,0.63,-0.4,-19,9,-0.013,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
247,-14,-0.09,0.1,0.3,-1.6,-20,9,0.014,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.5,0.019,P
-124,0,0.28,0.27,0.71,-0.8,-20,-12,0.003,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,P
-104,-41,-0.29,0.07,0.61,-0.5,-19,10,-0.007,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,P
268,-35,-0.06,0.1,0.28,-1.5,-20,9,0.013,-0.2,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.5,0.019,P
431,1,0.33,0.16,0.16,-0.5,-19,1,0.003,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.6,0.02,P
61,17,-0.16,0.32,0.56,0.3,-19,-19,-0.03,0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,P
-186,16,-0.55,0.32,0.79,-0.3,-19,-18,-0.026,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.022,0.022,0.023,0,0,0,0,-0.001,0,-0.001,0,0,0,-0.002,0,-0.002,0,0.6,0.023,P
-260,13,-0.62,0.11,0.78,-0.8,-20,1,0,2.4,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,-0.002,0,-0.001,0,0,0,0,0,-0.001,0,0.6,0.02,P
-231,8,-0.48,0.02,0.73,-1.5,-20,6,0.02,2.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.019,N
-45,2,0.23,0.13,0.57,-1.8,-21,6,0.028,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,P
64,3,0.57,0.35,0.52,-0.9,-20,-3,-0.019,-3.4,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,P
-54,3,0.35,0.24,0.63,-0.4,-19,-9,-0.019,0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,P
324,1,0.33,0.03,0.2,0.3,-19,13,0.011,-0.2,0.02,0.02,0.02,0.02,0.02,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.5,0.018,P
471,11,0.46,0.21,0.13,0.9,-18,-1,0.006,-2.8,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.6,0.02,P
399,17,0.24,0.28,0.24,1.2,-18,-16,-0.035,-1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,P
256,22,-0.18,0.29,0.37,1.2,-18,-15,-0.044,-0.4,0.023,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.001,0,0,0,-0.001,0,-0.002,0,-0.001,0,0,0,0,0,0.6,0.022,P
114,25,-0.48,0.2,0.48,0.8,-18,-13,-0.013,1.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.021,0.021,0.021,0,0,0,0,0,0,0,0,-0.001,0,0.001,0,0,0,0.6,0.021,P
-62,26,-0.53,0.26,0.66,0.1,-19,-15,0,0.7,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.022,P
-311,19,-0.34,0.32,0.88,-1,-20,-11,0.019,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.023,N
-468,12,-0.03,0.29,1.03,-1.2,-20,-13,0.025,0.2,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.019,0.019,0.02,0.02,0.022,0.022,0.022,0.001,0,0,0,0,0,-0.003,0,-0.002,0,-0.003,0,0,0,0.6,0.022,P
-324,-8,0.36,0.18,0.84,-0.6,-19,2,-0.002,-0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.6,0.02,P
326,-33,-0.28,0.04,0.44,0,-8,-6,0.004,-0.2,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,N
39,-2,0.35,0.12,0.74,0.3,-8,-10,0.006,-0.1,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,N
-57,-2,0.39,0.12,0.84,0.7,-7,-11,0.004,-0.2,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,N
-111,-51,-0.25,-0.01,0.81,1.6,-6,2,-0.003,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,N
10,-55,-0.05,-0.01,0.68,0.7,-7,2,0.006,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,N
-19,-51,0.08,0.04,0.71,1.3,-7,-3,-0.002,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,N
-23,-51,0.08,0.04,0.71,1.3,-7,-3,-0.002,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,N
206,-34,0.21,0,0.43,0.6,-7,2,0.001,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
101,-11,-0.39,0.05,0.54,0.1,-8,-4,-0.007,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
79,-10,-0.44,0.05,0.56,-0.3,-8,-4,-0.006,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0.6,0.022,N
33,-7,-0.28,0.04,0.59,-1.6,-10,-1,0.009,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
17,-5,0.22,0.04,0.6,-1.8,-10,-2,0.01,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
12,-5,0.28,0.05,0.61,-1.6,-10,-2,0.009,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
-51,-6,0.34,0.06,0.67,-0.7,-9,-5,-0.003,0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
199,4,-0.35,0.04,0.41,-0.7,-9,-2,-0.005,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
164,16,-0.21,0.24,0.49,-2,-10,-10,0.01,-3.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,N
-435,3,0.41,-0.05,1.01,-1.5,-9,-8,0.007,2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
-420,-8,0.49,0.03,0.98,-0.8,-9,-2,0.004,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
-266,-34,0.27,-0.15,0.79,0.9,-7,9,-0.01,0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.018,N
776,1,-0.38,0.05,-0.19,0.5,-7,11,-0.009,-1.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.02,N
669,30,-0.48,0.07,-0.04,-0.7,-9,-6,0.001,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.6,0.021,N
404,53,-0.39,0.19,0.27,-1.7,-10,-19,0.006,0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.001,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.023,N
13,61,-0.14,0.26,0.66,-2.3,-10,-25,0.014,-0.6,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,N
-533,48,0.2,0.2,1.13,-2.2,-10,-17,0.01,-0.5,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023,N
-601,3,0.49,-0.12,1.06,-0.8,-9,14,0.005,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,N
-319,-13,0.53,-0.09,0.81,0.3,-8,13,-0.005,-0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
304,-4,-0.34,-0.02,0.27,1.4,-7,3,-0.013,-0.1,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.5,0.019,N
300,8,-0.5,0,0.29,0.5,-7,-4,0.001,1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
289,20,-0.38,0.02,0.29,-0.7,-9,1,0.011,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,N
207,48,0.43,0.07,0.38,-0.5,-8,-6,0.011,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
176,50,0.5,0.07,0.41,-0.2,-8,-6,0.01,-0.2,0.021,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.001,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.6,0.02,N
122,52,0.57,0.01,0.45,0.4,-8,-6,0.004,0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.6,0.019,N
49,54,0.53,0.1,0.55,1.1,-7,-13,-0.007,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,P
-250,51,0.06,0.14,0.83,1.9,-6,-15,-0.025,0,0.02,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,N
-469,41,-0.3,0.02,1.01,1.7,-6,-11,-0.018,1.9,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,-0.001,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.02,N
-482,28,-0.51,-0.02,0.99,1,-7,-2,-0.007,0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.5,0.019,N
301,13,0.23,-0.05,0.24,-0.7,-9,7,0.014,0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
421,26,0.43,0,0.14,0.1,-8,4,0.004,-0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,N
441,30,0.44,-0.02,0.13,0.4,-8,3,0.001,-0.2,0.02,0.02,0.02,0.02,0.02,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.5,0.018,N
469,38,0.43,0.08,0.11,0.8,-7,2,-0.005,-0.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5,0.02,N
406,45,0.4,0.13,0.22,1.2,-7,-13,-0.004,-0.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,N
48,56,0,0.05,0.52,1.9,-6,-10,-0.021,1.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
-306,44,-0.47,0.08,0.84,0.4,-8,-7,-0.003,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,N
